KORT;KORT EID AV KUNDE;PRIS BOOKING;MEDLEM;KUNDEID;RESSURS;BESØKSDATO;STARTTID;BESTILLINGSDATO;BESTILLINGSTID;ANTALLRESURSER
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;No;6888787;Dropin - Kroloftet (Svartdalen);29.05.2022;11:30-13:00;23.05.2022;23.05.2022 14:58;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;No;6893926;Dropin - Kroloftet (Svartdalen);29.05.2022;11:30-13:00;23.05.2022;23.05.2022 15:04;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;No;5783589;Dropin - Kroloftet (Svartdalen);29.05.2022;11:30-13:00;23.05.2022;23.05.2022 15:35;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;6858783;Dropin - Kroloftet (Svartdalen);29.05.2022;11:30-13:00;23.05.2022;23.05.2022 15:40;1
<br/>;;NOK 175;No;6917742;Dropin - Kroloftet (Svartdalen);29.05.2022;11:30-13:00;23.05.2022;23.05.2022 19:24;1
<br/>;Rabatten er gyldig for et gitt antall dager NOK 200;NOK 1 200;yes;6620752;Måken;29.05.2022;12:00-14:00;23.05.2022;23.05.2022 11:47;1
<br/>;;NOK 2 800;No;6518143;Bademaschin 2;29.05.2022;12:00-14:00;04.02.2022;04.02.2022 15:19;1
<br/>;;NOK 1 500;No;6955384;Badstua Bispen;29.05.2022;12:30-14:30;27.05.2022;27.05.2022 08:38;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400    Gyldig for angitt antall dager NOK 400    Antall ganger NOK 600;NOK 0;yes;5518913;Dropin  - Sukkerbiten;29.05.2022;13:00-14:30;20.05.2022;20.05.2022 00:25;1
<br/>;;NOK 350;No;6921530;Dropin  - Sukkerbiten;29.05.2022;13:00-14:30;20.05.2022;20.05.2022 13:17;2
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;6551014;Dropin  - Sukkerbiten;29.05.2022;13:00-14:30;22.05.2022;22.05.2022 12:47;1
<br/>;;NOK 200;yes;6763966;Dropin  - Sukkerbiten;29.05.2022;13:00-14:30;23.05.2022;23.05.2022 11:59;2
<br/>;;NOK 325;No;6937979;Dropin  - Sukkerbiten;29.05.2022;13:00-14:30;23.05.2022;23.05.2022 20:48;3
<br/>;;NOK 350;No;6937979;Dropin  - Sukkerbiten;29.05.2022;13:00-14:30;23.05.2022;23.05.2022 20:49;2
<br/>;;NOK 175;No;6937979;Dropin  - Sukkerbiten;29.05.2022;13:00-14:30;24.05.2022;24.05.2022 08:17;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 2 500;NOK 0;No;5767965;Dropin  - Sukkerbiten;29.05.2022;13:00-14:30;24.05.2022;24.05.2022 23:19;1
<br/>;;NOK 200;yes;6890004;Dropin  - Sukkerbiten;29.05.2022;13:00-14:30;25.05.2022;25.05.2022 12:20;2
<br/>;;NOK 525;No;6951350;Dropin  - Sukkerbiten;29.05.2022;13:00-14:30;26.05.2022;26.05.2022 13:18;3
<br/>;;NOK 300;yes;6058918;Dropin  - Sukkerbiten;29.05.2022;13:00-14:30;26.05.2022;26.05.2022 22:36;3
<br/>;;NOK 350;No;6955577;Dropin  - Sukkerbiten;29.05.2022;13:00-14:30;27.05.2022;27.05.2022 09:36;2
<br/>;;NOK 350;No;6437673;Dropin  - Sukkerbiten;29.05.2022;13:00-14:30;27.05.2022;27.05.2022 10:34;2
<br/>;;NOK 400;yes;6084771;Dropin  - Bademaschin/Snipa;29.05.2022;13:00-14:30;25.05.2022;25.05.2022 11:47;4
<br/>;;NOK 350;No;6956199;Dropin  - Bademaschin/Snipa;29.05.2022;13:00-14:30;27.05.2022;27.05.2022 12:21;2
<br/>;Gyldig for angitt antall dager NOK 2 800    Rabatten er gyldig for et gitt antall dager;NOK 100;yes;5747698;Dropin  - Bademaschin/Snipa;29.05.2022;13:00-14:30;27.05.2022;27.05.2022 15:30;1
<br/>;;NOK 100;yes;5747710;Dropin  - Bademaschin/Snipa;29.05.2022;13:00-14:30;27.05.2022;27.05.2022 15:30;1
<br/>;;NOK 350;No;5912495;Dropin  - Bademaschin/Snipa;29.05.2022;13:00-14:30;27.05.2022;27.05.2022 16:45;2
<br/>;;NOK 100;yes;5376141;Dropin  - Bademaschin/Snipa;29.05.2022;13:00-14:30;28.05.2022;28.05.2022 01:18;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 2 800    Gyldig for angitt antall dager NOK 400;NOK 0;yes;5726506;Dropin - Kroloftet (Svartdalen);29.05.2022;13:00-14:30;27.05.2022;27.05.2022 16:15;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400    Gyldig for angitt antall dager NOK 400;NOK 0;yes;5987207;Dropin - Kroloftet (Svartdalen);29.05.2022;13:00-14:30;27.05.2022;27.05.2022 16:15;1
<br/>;;NOK 100;yes;6040417;Dropin - Kroloftet (Svartdalen);29.05.2022;13:00-14:30;27.05.2022;27.05.2022 16:16;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;No;6876426;Dropin - Kroloftet (Svartdalen);29.05.2022;13:00-14:30;28.05.2022;28.05.2022 06:58;1
<br/>;;NOK 2 300;No;6930447;Skarven;29.05.2022;13:00-15:00;22.05.2022;22.05.2022 11:05;1
<br/>;;NOK 1 200;yes;5485984;Måken;29.05.2022;14:00-16:00;13.03.2022;13.03.2022 20:36;1
<br/>;;NOK 2 000;No;6947611;Alken;29.05.2022;14:15-16:15;25.05.2022;25.05.2022 19:10;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400    Gyldig for angitt antall dager NOK 400;NOK 0;yes;5861824;Dropin  - Sukkerbiten;29.05.2022;14:30-16:00;08.05.2022;08.05.2022 21:30;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;6064820;Dropin  - Sukkerbiten;29.05.2022;14:30-16:00;09.05.2022;09.05.2022 00:04;1
<br/>;;NOK 200;yes;5501575;Dropin  - Sukkerbiten;29.05.2022;14:30-16:00;11.05.2022;11.05.2022 01:23;2
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 2 500;NOK 0;No;5712284;Dropin  - Sukkerbiten;29.05.2022;14:30-16:00;19.05.2022;19.05.2022 14:01;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;6804935;Dropin  - Sukkerbiten;29.05.2022;14:30-16:00;21.05.2022;21.05.2022 10:09;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;6679942;Dropin  - Sukkerbiten;29.05.2022;14:30-16:00;22.05.2022;22.05.2022 16:34;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 2 800    Rabatten er gyldig for et gitt antall dager     Gyldig for angitt antall dager NOK 400;NOK 0;yes;5717204;Dropin  - Sukkerbiten;29.05.2022;14:30-16:00;23.05.2022;23.05.2022 18:05;1
<br/>;;NOK 100;yes;6542517;Dropin  - Sukkerbiten;29.05.2022;14:30-16:00;24.05.2022;24.05.2022 15:25;1
<br/>;;NOK 200;yes;6871063;Dropin  - Sukkerbiten;29.05.2022;14:30-16:00;25.05.2022;25.05.2022 19:41;2
<br/>;;NOK 700;No;6948558;Dropin  - Sukkerbiten;29.05.2022;14:30-16:00;25.05.2022;25.05.2022 22:34;4
<br/>;;NOK 200;yes;6186037;Dropin  - Sukkerbiten;29.05.2022;14:30-16:00;26.05.2022;26.05.2022 16:01;2
<br/>;;NOK 400;yes;5962704;Dropin  - Sukkerbiten;29.05.2022;14:30-16:00;27.05.2022;27.05.2022 01:01;4
<br/>;;NOK 100;yes;5962704;Dropin  - Sukkerbiten;29.05.2022;14:30-16:00;27.05.2022;27.05.2022 01:03;1
<br/>;;NOK 175;No;6116668;Dropin  - Sukkerbiten;29.05.2022;14:30-16:00;27.05.2022;27.05.2022 11:36;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 2 500;NOK 0;No;5755100;Dropin  - Sukkerbiten;29.05.2022;14:30-16:00;27.05.2022;27.05.2022 11:38;1
Årskort/månedskort   <br/>;Rabatten er gyldig for et gitt antall dager NOK 200    Gyldig for angitt antall dager NOK 400;NOK 0;No;6881903;Dropin  - Sukkerbiten;29.05.2022;14:30-16:00;27.05.2022;27.05.2022 17:11;1
<br/>;;NOK 350;No;5707157;Dropin  - Bademaschin/Snipa;29.05.2022;14:30-16:00;24.05.2022;24.05.2022 19:53;2
<br/>;;NOK 200;yes;6624153;Dropin  - Bademaschin/Snipa;29.05.2022;14:30-16:00;25.05.2022;25.05.2022 11:20;2
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;6358645;Dropin  - Bademaschin/Snipa;29.05.2022;14:30-16:00;25.05.2022;25.05.2022 11:53;1
<br/>;;NOK 175;No;6945735;Dropin  - Bademaschin/Snipa;29.05.2022;14:30-16:00;25.05.2022;25.05.2022 12:04;1
<br/>;;NOK 100;yes;6690276;Dropin  - Bademaschin/Snipa;29.05.2022;14:30-16:00;26.05.2022;26.05.2022 12:40;1
<br/>;;NOK 525;No;5721140;Dropin  - Bademaschin/Snipa;29.05.2022;14:30-16:00;26.05.2022;26.05.2022 23:06;3
<br/>;;NOK 100;yes;6703997;Dropin  - Bademaschin/Snipa;29.05.2022;14:30-16:00;27.05.2022;27.05.2022 19:58;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400    Gyldig for angitt antall dager NOK 400;NOK 0;No;5994244;Dropin  - Bademaschin/Snipa;29.05.2022;14:30-16:00;27.05.2022;27.05.2022 19:58;1
<br/>;;NOK 200;yes;5773290;Dropin  - Bademaschin/Snipa;29.05.2022;14:30-16:00;27.05.2022;27.05.2022 21:27;2
<br/>;;NOK 100;yes;6066756;Dropin  - Bademaschin/Snipa;29.05.2022;14:30-16:00;27.05.2022;27.05.2022 22:13;1
<br/>;;NOK 350;No;6959052;Dropin  - Bademaschin/Snipa;29.05.2022;14:30-16:00;27.05.2022;27.05.2022 22:56;2
<br/>;;NOK 2 300;No;5707291;Snipa;29.05.2022;14:30-16:30;09.05.2022;09.05.2022 08:16;1
<br/>;;NOK 2 300;No;6913125;Skarven;29.05.2022;15:00-17:00;20.05.2022;20.05.2022 14:16;1
<br/>;;NOK 1 500;No;6104771;Badstua Bispen;29.05.2022;15:00-17:00;27.05.2022;27.05.2022 15:55;1
Årskort/månedskort   <br/>;Antall ganger NOK 300    Gyldig for angitt antall dager NOK 2 500;NOK 0;yes;5501427;Dropin  - Sukkerbiten;29.05.2022;16:00-17:30;12.05.2022;12.05.2022 10:24;1
Årskort/månedskort   <br/>;Forhåndsbetalt beløp NOK 1 000    Gyldig for angitt antall dager NOK 2 500    Rabatten er gyldig for et gitt antall dager;NOK 0;yes;5513263;Dropin  - Sukkerbiten;29.05.2022;16:00-17:30;15.05.2022;15.05.2022 09:27;1
<br/>;;NOK 350;No;6927438;Dropin  - Sukkerbiten;29.05.2022;16:00-17:30;21.05.2022;21.05.2022 17:12;4
<br/>;;NOK 100;yes;5765263;Dropin  - Sukkerbiten;29.05.2022;16:00-17:30;25.05.2022;25.05.2022 18:44;1
<br/>;;NOK 350;No;6948619;Dropin  - Sukkerbiten;29.05.2022;16:00-17:30;25.05.2022;25.05.2022 22:53;2
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;6518450;Dropin  - Sukkerbiten;29.05.2022;16:00-17:30;25.05.2022;25.05.2022 22:56;1
<br/>;;NOK 100;yes;6847247;Dropin  - Sukkerbiten;29.05.2022;16:00-17:30;26.05.2022;26.05.2022 11:54;1
<br/>;;NOK 100;yes;6749301;Dropin  - Sukkerbiten;29.05.2022;16:00-17:30;26.05.2022;26.05.2022 12:14;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 1 000    Gyldig for angitt antall dager NOK 400;NOK 0;yes;5707512;Dropin  - Sukkerbiten;29.05.2022;16:00-17:30;26.05.2022;26.05.2022 12:44;1
<br/>;;NOK 175;No;6952809;Dropin  - Sukkerbiten;29.05.2022;16:00-17:30;26.05.2022;26.05.2022 19:24;1
<br/>;;NOK 100;yes;6543155;Dropin  - Sukkerbiten;29.05.2022;16:00-17:30;26.05.2022;26.05.2022 19:46;1
<br/>;;NOK 350;No;6798397;Dropin  - Sukkerbiten;29.05.2022;16:00-17:30;27.05.2022;27.05.2022 10:16;2
<br/>;;NOK 175;No;6955810;Dropin  - Sukkerbiten;29.05.2022;16:00-17:30;27.05.2022;27.05.2022 10:32;1
<br/>;;NOK 350;No;6955931;Dropin  - Sukkerbiten;29.05.2022;16:00-17:30;27.05.2022;27.05.2022 11:04;2
<br/>;;NOK 350;No;6956189;Dropin  - Sukkerbiten;29.05.2022;16:00-17:30;27.05.2022;27.05.2022 12:15;2
<br/>;;NOK 200;yes;5716959;Dropin  - Sukkerbiten;29.05.2022;16:00-17:30;27.05.2022;27.05.2022 14:03;2
<br/>;;NOK 100;yes;6000147;Dropin  - Sukkerbiten;29.05.2022;16:00-17:30;27.05.2022;27.05.2022 17:41;1
<br/>;;NOK 175;No;6913983;Dropin  - Bademaschin/Snipa;29.05.2022;16:00-17:30;18.05.2022;18.05.2022 22:35;1
Gavekort<br/>;;NOK 0;yes;6645445;Dropin  - Bademaschin/Snipa;29.05.2022;16:00-17:30;24.05.2022;24.05.2022 12:53;2
<br/>;;NOK 200;yes;5716959;Dropin  - Bademaschin/Snipa;29.05.2022;16:00-17:30;27.05.2022;27.05.2022 18:14;2
<br/>;;NOK 1 200;yes;6157742;Måken;29.05.2022;16:00-18:00;11.05.2022;11.05.2022 10:50;1
<br/>;;NOK 2 000;No;6080356;Alken;29.05.2022;16:15-18:15;23.05.2022;23.05.2022 13:20;1
<br/>;;NOK 2 000;yes;6866433;Skarven;29.05.2022;17:00-19:00;08.05.2022;08.05.2022 15:43;1
<br/>;Antall ganger NOK 300    Antall ganger NOK 600;NOK 2 800;No;6875251;Bademaschin 2;29.05.2022;17:00-19:00;10.05.2022;10.05.2022 23:14;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 2 800;NOK 0;No;6084643;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;10.05.2022;10.05.2022 18:10;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 2 500;NOK 0;yes;5868449;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;13.05.2022;13.05.2022 08:56;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager;NOK 0;No;5752843;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;14.05.2022;14.05.2022 09:35;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400    Gyldig for angitt antall dager NOK 400;NOK 0;yes;6191096;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;14.05.2022;14.05.2022 20:52;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 2 500;NOK 0;yes;5503605;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;16.05.2022;16.05.2022 13:10;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400    Gyldig for angitt antall dager NOK 400;NOK 0;yes;6153301;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;18.05.2022;18.05.2022 12:31;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;6284672;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;18.05.2022;18.05.2022 19:41;1
<br/>;;NOK 200;yes;6354357;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;19.05.2022;19.05.2022 23:19;2
<br/>;;NOK 100;yes;6874751;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;22.05.2022;22.05.2022 19:04;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 2 500;NOK 0;yes;5753252;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;23.05.2022;23.05.2022 14:41;1
<br/>;Gyldig for angitt antall dager NOK 1 000;NOK 175;No;5761037;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;23.05.2022;23.05.2022 14:41;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 2 500;NOK 0;No;5752539;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;23.05.2022;23.05.2022 20:58;1
<br/>;;NOK 350;No;6940377;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;24.05.2022;24.05.2022 09:35;2
<br/>;;NOK 200;yes;5960531;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;24.05.2022;24.05.2022 12:19;2
<br/>;;NOK 100;yes;5934465;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;24.05.2022;24.05.2022 15:51;1
<br/>;Antall ganger NOK 300;NOK 200;yes;6181414;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;24.05.2022;24.05.2022 21:11;2
<br/>;;NOK 350;No;6190984;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;25.05.2022;25.05.2022 23:08;2
<br/>;;NOK 350;No;6441559;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;26.05.2022;26.05.2022 00:54;2
<br/>;;NOK 100;yes;5738884;Dropin  - Sukkerbiten;29.05.2022;17:30-19:00;26.05.2022;26.05.2022 21:36;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;6257382;Dropin  - Bademaschin/Snipa;29.05.2022;17:30-19:00;10.05.2022;10.05.2022 17:15;1
<br/>;;NOK 700;No;6427663;Dropin  - Bademaschin/Snipa;29.05.2022;17:30-19:00;24.05.2022;24.05.2022 21:49;4
<br/>;;NOK 100;yes;6503066;Dropin  - Bademaschin/Snipa;29.05.2022;17:30-19:00;24.05.2022;24.05.2022 23:57;1
<br/>;;NOK 350;No;6945548;Dropin  - Bademaschin/Snipa;29.05.2022;17:30-19:00;25.05.2022;25.05.2022 11:31;2
<br/>;;NOK 200;yes;5809583;Dropin  - Bademaschin/Snipa;29.05.2022;17:30-19:00;25.05.2022;25.05.2022 17:51;2
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;6165960;Dropin  - Bademaschin/Snipa;29.05.2022;17:30-19:00;26.05.2022;26.05.2022 14:55;1
Gavekort<br/>;;NOK 0;No;6951827;Dropin  - Bademaschin/Snipa;29.05.2022;17:30-19:00;26.05.2022;26.05.2022 15:00;1
Gavekort<br/>;;NOK 0;No;6951884;Dropin  - Bademaschin/Snipa;29.05.2022;17:30-19:00;26.05.2022;26.05.2022 15:03;1
<br/>;;NOK 350;No;6957788;Dropin  - Bademaschin/Snipa;29.05.2022;17:30-19:00;27.05.2022;27.05.2022 18:08;2
<br/>;;NOK 200;yes;5717206;Dropin - Kroloftet (Svartdalen);29.05.2022;17:30-19:00;27.05.2022;27.05.2022 16:08;2
<br/>;;NOK 1 500;No;6938531;Måken;29.05.2022;18:00-20:00;23.05.2022;23.05.2022 21:40;1
<br/>;;NOK 200;yes;6502845;Dropin  - Sukkerbiten;29.05.2022;19:00-20:30;26.05.2022;26.05.2022 00:51;2
<br/>;;NOK 350;No;6755230;Dropin  - Sukkerbiten;29.05.2022;19:00-20:30;26.05.2022;26.05.2022 09:26;2
<br/>;;NOK 400;yes;6384775;Dropin  - Sukkerbiten;29.05.2022;19:00-20:30;26.05.2022;26.05.2022 11:47;4
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400    Antall ganger NOK 200;NOK 0;yes;6109520;Dropin  - Sukkerbiten;29.05.2022;19:00-20:30;26.05.2022;26.05.2022 22:11;1
<br/>;;NOK 525;No;6761346;Dropin  - Sukkerbiten;29.05.2022;19:00-20:30;27.05.2022;27.05.2022 15:07;3
<br/>;;NOK 700;No;6950393;Dropin  - Bademaschin/Snipa;29.05.2022;19:00-20:30;26.05.2022;26.05.2022 09:39;4
<br/>;;NOK 350;No;6951087;Dropin  - Bademaschin/Snipa;29.05.2022;19:00-20:30;26.05.2022;26.05.2022 12:35;2
<br/>;;NOK 350;No;6958436;Dropin  - Bademaschin/Snipa;29.05.2022;19:00-20:30;27.05.2022;27.05.2022 20:32;2
Gavekort<br/>;;NOK 0;yes;5866840;Dropin  - Bademaschin/Snipa;29.05.2022;19:00-20:30;27.05.2022;27.05.2022 22:13;4
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;5524731;Dropin  - Bademaschin/Snipa;29.05.2022;19:00-20:30;28.05.2022;28.05.2022 08:37;1
<br/>;;NOK 2 300;No;6767810;Skarven;29.05.2022;19:00-21:00;08.04.2022;08.04.2022 12:03;1
<br/>;;NOK 500;No;6859338;Padlehuken Munken - overnatting;29.05.2022;19:00-09:00;06.05.2022;06.05.2022 12:14;1
<br/>;;NOK 100;yes;6388859;Dropin  - Bademaschin/Snipa;29.05.2022;20:30-22:00;27.05.2022;27.05.2022 13:58;1
<br/>;;NOK 350;No;6958445;Dropin  - Bademaschin/Snipa;29.05.2022;20:30-22:00;27.05.2022;27.05.2022 20:35;2
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400    Gyldig for angitt antall dager NOK 400;NOK 0;No;6014111;Dropin  - Bademaschin/Snipa;29.05.2022;20:30-22:00;28.05.2022;28.05.2022 08:39;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;6360854;Dropin  - Sukkerbiten;30.05.2022;07:00-08:30;10.05.2022;10.05.2022 22:00;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 2 500;NOK 0;yes;5503605;Dropin  - Sukkerbiten;30.05.2022;07:00-08:30;16.05.2022;16.05.2022 13:10;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;6043351;Dropin  - Sukkerbiten;30.05.2022;07:00-08:30;23.05.2022;23.05.2022 09:31;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;5976291;Dropin  - Sukkerbiten;30.05.2022;07:00-08:30;24.05.2022;24.05.2022 20:34;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400    Gyldig for angitt antall dager NOK 400    Antall ganger NOK 300;NOK 0;yes;5501404;Dropin  - Sukkerbiten;30.05.2022;07:00-08:30;25.05.2022;25.05.2022 07:55;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 2 800    Rabatten er gyldig for et gitt antall dager     Gyldig for angitt antall dager NOK 400;NOK 0;yes;5707154;Dropin  - Sukkerbiten;30.05.2022;07:00-08:30;27.05.2022;27.05.2022 13:07;1
<br/>;;NOK 100;yes;5872528;Dropin  - Sukkerbiten;30.05.2022;07:00-08:30;27.05.2022;27.05.2022 17:27;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;5814587;Dropin  - Sukkerbiten;30.05.2022;07:00-08:30;28.05.2022;28.05.2022 09:02;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 2 500    Antall ganger NOK 300;NOK 0;yes;5718660;Dropin  - Bademaschin/Snipa;30.05.2022;07:00-08:30;17.05.2022;17.05.2022 19:06;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 2 500;NOK 0;No;5819504;Dropin  - Bademaschin/Snipa;30.05.2022;07:00-08:30;25.05.2022;25.05.2022 22:01;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400    Gyldig for angitt antall dager NOK 400;NOK 0;No;5819510;Dropin  - Bademaschin/Snipa;30.05.2022;07:00-08:30;25.05.2022;25.05.2022 22:04;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 2 500    Antall ganger NOK 400    Antall ganger NOK 400    Antall ganger NOK 200;NOK 0;No;6061388;Dropin  - Bademaschin/Snipa;30.05.2022;07:00-08:30;26.05.2022;26.05.2022 20:36;1
Gavekort<br/>;;NOK 0;No;6521442;Dropin  - Bademaschin/Snipa;30.05.2022;07:00-08:30;26.05.2022;26.05.2022 21:47;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;6165960;Dropin  - Bademaschin/Snipa;30.05.2022;07:00-08:30;27.05.2022;27.05.2022 01:19;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;5996067;Dropin  - Sukkerbiten;30.05.2022;08:30-10:00;23.05.2022;23.05.2022 15:08;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;No;6822915;Dropin  - Sukkerbiten;30.05.2022;08:30-10:00;26.05.2022;26.05.2022 09:05;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 1 000    Gyldig for angitt antall dager NOK 400;NOK 0;yes;5501379;Dropin  - Sukkerbiten;30.05.2022;08:30-10:00;27.05.2022;27.05.2022 16:46;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400    Gyldig for angitt antall dager NOK 400;NOK 0;yes;5501579;Dropin  - Sukkerbiten;30.05.2022;08:30-10:00;27.05.2022;27.05.2022 20:09;1
Årskort/månedskort   <br/>;Antall ganger NOK 300    Gyldig for angitt antall dager NOK 400    Gyldig for angitt antall dager NOK 400;NOK 0;yes;6020709;Dropin  - Sukkerbiten;30.05.2022;08:30-10:00;28.05.2022;28.05.2022 08:34;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 1 000;NOK 0;No;6010804;Dropin  - Bademaschin/Snipa;30.05.2022;08:30-10:00;19.05.2022;19.05.2022 09:36;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;5501691;Dropin  - Bademaschin/Snipa;30.05.2022;08:30-10:00;24.05.2022;24.05.2022 11:05;1
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 2 500;NOK 0;No;5712284;Dropin  - Sukkerbiten;30.05.2022;10:00-11:30;26.05.2022;26.05.2022 13:36;1
<br/>;;NOK 525;No;6955715;Dropin  - Sukkerbiten;30.05.2022;10:00-11:30;27.05.2022;27.05.2022 10:27;3
<br/>;;NOK 350;No;6955715;Dropin  - Sukkerbiten;30.05.2022;10:00-11:30;27.05.2022;27.05.2022 10:33;2
<br/>;;NOK 200;yes;6055649;Dropin  - Sukkerbiten;30.05.2022;10:00-11:30;28.05.2022;28.05.2022 00:37;2
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;6493675;Dropin  - Bademaschin/Snipa;30.05.2022;10:00-11:30;11.05.2022;11.05.2022 09:05;1
<br/>;Gyldig for angitt antall dager NOK 2 500    Rabatten er gyldig for et gitt antall dager;NOK 100;yes;5524530;Dropin  - Sukkerbiten;30.05.2022;11:30-13:00;14.05.2022;14.05.2022 08:48;1
<br/>;;NOK 350;No;6952717;Dropin  - Sukkerbiten;30.05.2022;11:30-13:00;26.05.2022;26.05.2022 18:09;2
<br/>;Antall ganger NOK 600;NOK 100;yes;6241085;Dropin  - Sukkerbiten;30.05.2022;11:30-13:00;26.05.2022;26.05.2022 18:13;1
<br/>;;NOK 100;yes;6204701;Dropin  - Sukkerbiten;30.05.2022;11:30-13:00;27.05.2022;27.05.2022 21:37;1
<br/>;;NOK 200;yes;6204701;Dropin  - Sukkerbiten;30.05.2022;11:30-13:00;27.05.2022;27.05.2022 21:38;2
Årskort/månedskort   <br/>;Gyldig for angitt antall dager NOK 400;NOK 0;yes;6064820;Dropin  - Sukkerbiten;30.05.2022;13:00-14:30;11.05.2022;11.05.2022 20:10;1
<br/>;;NOK 175;No;6902102;Dropin  - Sukkerbiten;30.05.2022;13:00-14:30;16.05.2022;16.05.2022 15:29;1
